t,D1,D2,scale,sc_length,rapt
7.00040000000E-02,2.63043000000E-01,2.51544000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
7.50177000000E-02,2.63298000000E-01,2.51881000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
8.00211000000E-02,2.64532000000E-01,2.53061000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
8.50120000000E-02,2.65561000000E-01,2.54200000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
9.00187000000E-02,2.65726000000E-01,2.54704000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
9.50038000000E-02,2.65814000000E-01,2.55042000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.00006000000E-01,2.66591000000E-01,2.55941000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.05012000000E-01,2.67211000000E-01,2.56809000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.10012000000E-01,2.67687000000E-01,2.57529000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.15009000000E-01,2.68558000000E-01,2.58509000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.20018000000E-01,2.69452000000E-01,2.59568000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.25018000000E-01,2.69888000000E-01,2.60276000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.30007000000E-01,2.70231000000E-01,2.60859000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.35003000000E-01,2.70781000000E-01,2.61597000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.40015000000E-01,2.71264000000E-01,2.62292000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.45019000000E-01,2.71597000000E-01,2.62835000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.50008000000E-01,2.71967000000E-01,2.63376000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.55006000000E-01,2.72419000000E-01,2.63951000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.60015000000E-01,2.72768000000E-01,2.64388000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.65015000000E-01,2.73088000000E-01,2.64748000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.70015000000E-01,2.73450000000E-01,2.65147000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.75008000000E-01,2.73841000000E-01,2.65597000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.80008000000E-01,2.74125000000E-01,2.66004000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.85009000000E-01,2.74320000000E-01,2.66352000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.90001000000E-01,2.74514000000E-01,2.66706000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.95011000000E-01,2.74798000000E-01,2.67143000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.00009000000E-01,2.75096000000E-01,2.67598000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.05007000000E-01,2.75098000000E-01,2.67819000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.10007000000E-01,2.74149000000E-01,2.67221000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.15014000000E-01,2.71687000000E-01,2.65249000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.20001000000E-01,2.68804000000E-01,2.62799000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.25002000000E-01,2.62317000000E-01,2.57002000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.30008000000E-01,2.57427000000E-01,2.52533000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.35013000000E-01,2.49126000000E-01,2.44757000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.40004000000E-01,2.41634000000E-01,2.37665000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.45006000000E-01,2.33959000000E-01,2.30317000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.50012000000E-01,2.26710000000E-01,2.23311000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.55012000000E-01,2.20123000000E-01,2.16862000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.60013000000E-01,2.14044000000E-01,2.10866000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.65005000000E-01,2.08449000000E-01,2.05312000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.70006000000E-01,2.03427000000E-01,2.00290000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.75004000000E-01,1.98953000000E-01,1.95791000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.80003000000E-01,1.94820000000E-01,1.91635000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.85004000000E-01,1.90990000000E-01,1.87782000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.90008000000E-01,1.87455000000E-01,1.84230000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.95003000000E-01,1.84192000000E-01,1.80948000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.00002000000E-01,1.81164000000E-01,1.77904000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.05002000000E-01,1.78322000000E-01,1.75049000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.10011000000E-01,1.75654000000E-01,1.72358000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.15010000000E-01,1.73156000000E-01,1.69822000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.20009000000E-01,1.70825000000E-01,1.67437000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.25003000000E-01,1.68639000000E-01,1.65194000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.30002000000E-01,1.66554000000E-01,1.63058000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.35007000000E-01,1.64560000000E-01,1.61032000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.40006000000E-01,1.62699000000E-01,1.59150000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.45006000000E-01,1.60960000000E-01,1.57390000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.50000000000E-01,1.59329000000E-01,1.55737000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
